service_date,route_short,station_name,gated_entries
2022-11-14,Orange,Malden Center,5165.0
2022-11-14,Orange,Massachusetts Avenue,2662.0
2022-11-14,Orange,North Station,7228.98
2022-11-14,Orange,Oak Grove,2807.0
2022-11-14,Orange,Roxbury Crossing,2446.0
2022-11-14,Orange,Ruggles,5626.0
2022-11-14,Orange,State Street,5985.0
2022-11-14,Orange,Stony Brook,1666.0
2022-11-14,Orange,Sullivan Square,4604.0
2022-11-14,Orange,Tufts Medical Center,3579.0
2022-11-14,Orange,Wellington,3092.0
2022-11-14,Red,Alewife,4569.0
2022-11-14,Red,Andrew,3509.0
2022-11-14,Red,Ashmont,4813.0
2022-11-14,Red,Braintree,2423.0
2022-11-14,Red,Broadway,3386.0
2022-11-14,Red,Central,8178.0
2022-11-14,Red,Charles/MGH,5580.0
2022-11-14,Red,Davis,4990.0
2022-11-14,Red,Downtown Crossing,4884.78
2022-11-14,Red,Fields Corner,2891.0
2022-11-14,Red,Harvard,9284.0
2022-11-14,Red,JFK/UMass,5078.0
2022-11-14,Red,Kendall/MIT,8311.0
2022-11-14,Red,North Quincy,2991.0
2022-11-14,Red,Park Street,3228.96
2022-11-14,Red,Porter,3981.0
2022-11-14,Red,Quincy Adams,1694.0
2022-11-14,Red,Quincy Center,3807.0
2022-11-14,Red,Savin Hill,1111.0
2022-11-14,Red,Shawmut,1274.0
2022-11-14,Red,South Station,7193.9
2022-11-14,Red,Wollaston,1707.0
2022-11-15,Blue,Airport,5328.0
2022-11-15,Blue,Aquarium,1430.0
2022-11-15,Blue,Beachmont,2612.0
2022-11-15,Blue,Bowdoin,1450.0
2022-11-15,Blue,Government Center,488.6
2022-11-15,Blue,Maverick,7976.0
2022-11-15,Blue,Orient Heights,4313.0
2022-11-15,Blue,Revere Beach,2644.0
2022-11-15,Blue,State Street,766.8
2022-11-15,Blue,Suffolk Downs,543.0
2022-11-15,Blue,Wonderland,3772.0
2022-11-15,Blue,Wood Island,1448.0
2022-11-15,Green,Arlington,3487.0
2022-11-15,Green,Boylston,3968.0
2022-11-15,Green,Copley,7887.0
2022-11-15,Green,Government Center,4397.4
2022-11-15,Green,Haymarket,2679.81
2022-11-15,Green,Hynes Convention Center,5054.0
2022-11-15,Green,Kenmore,4059.0
2022-11-15,Green,Lechmere,411.0
2022-11-15,Green,North Station,2893.06
2022-11-15,Green,Park Street,5138.8
2022-11-15,Green,Prudential,1824.0
2022-11-15,Green,Riverside,671.0
2022-11-15,Green,Science Park,537.0
2022-11-15,Green,Symphony,830.0
2022-11-15,Green,Union Square,55.0
2022-11-15,Orange,Assembly,2500.0
2022-11-15,Orange,Back Bay,7504.0
2022-11-15,Orange,Chinatown,2988.0
2022-11-15,Orange,Community College,2439.0
2022-11-15,Orange,Downtown Crossing,5471.34
2022-11-15,Orange,Forest Hills,6716.0
2022-11-15,Orange,Green Street,1730.0
2022-11-15,Orange,Haymarket,2789.19
2022-11-15,Orange,Jackson Square,2332.0
2022-11-15,Orange,Malden Center,5743.0
2022-11-15,Orange,Massachusetts Avenue,2943.0
2022-11-15,Orange,North Station,5615.94
2022-11-15,Orange,Oak Grove,3331.0
2022-11-15,Orange,Roxbury Crossing,2803.0
2022-11-15,Orange,Ruggles,6057.0
2022-11-15,Orange,State Street,6901.2
2022-11-15,Orange,Stony Brook,1972.0
2022-11-15,Orange,Sullivan Square,4824.0
2022-11-15,Orange,Tufts Medical Center,3658.0
2022-11-15,Orange,Wellington,3352.0
2022-11-15,Red,Alewife,5340.0
2022-11-15,Red,Andrew,3850.0
2022-11-15,Red,Ashmont,5039.0
2022-11-15,Red,Braintree,2533.0
2022-11-15,Red,Broadway,3897.0
2022-11-15,Red,Central,8952.0
2022-11-15,Red,Charles/MGH,5717.0
2022-11-15,Red,Davis,5481.0
2022-11-15,Red,Downtown Crossing,5694.66
2022-11-15,Red,Fields Corner,2994.0
2022-11-15,Red,Harvard,10146.0
2022-11-15,Red,JFK/UMass,5830.0
2022-11-15,Red,Kendall/MIT,9998.0
2022-11-15,Red,North Quincy,3337.0
2022-11-15,Red,Park Street,3721.2
2022-11-15,Red,Porter,4613.0
2022-11-15,Red,Quincy Adams,1955.0
2022-11-15,Red,Quincy Center,4066.0
2022-11-15,Red,Savin Hill,1259.0
2022-11-15,Red,Shawmut,1484.0
2022-11-15,Red,South Station,8312.5
2022-11-15,Red,Wollaston,1943.0
2022-11-16,Blue,Airport,4913.0
2022-11-16,Blue,Aquarium,1643.0
2022-11-16,Blue,Beachmont,2529.0
2022-11-16,Blue,Bowdoin,1385.0
2022-11-16,Blue,Government Center,469.0
2022-11-16,Blue,Maverick,7506.0
2022-11-16,Blue,Orient Heights,4132.0
2022-11-16,Blue,Revere Beach,2398.0
2022-11-16,Blue,State Street,712.2
2022-11-16,Blue,Suffolk Downs,472.0
2022-11-16,Blue,Wonderland,3392.0
2022-11-16,Blue,Wood Island,1388.0
2022-11-16,Green,Arlington,3454.0
2022-11-16,Green,Boylston,3943.0
2022-11-16,Green,Copley,7581.0
2022-11-16,Green,Government Center,4221.0
2022-11-16,Green,Haymarket,2543.59
2022-11-16,Green,Hynes Convention Center,5425.0
2022-11-16,Green,Kenmore,4365.0
2022-11-16,Green,Lechmere,534.0
2022-11-16,Green,North Station,3129.02
2022-11-16,Green,Park Street,4942.76
2022-11-16,Green,Prudential,1961.0
2022-11-16,Green,Riverside,668.0
2022-11-16,Green,Science Park,503.0
2022-11-16,Green,Symphony,989.0
2022-11-16,Green,Union Square,184.0
2022-11-16,Orange,Assembly,2168.0
2022-11-16,Orange,Back Bay,3248.0
2022-11-16,Orange,Chinatown,2831.0
2022-11-16,Orange,Community College,2426.0
2022-11-16,Orange,Downtown Crossing,3715.18
2022-11-16,Orange,Forest Hills,6508.0
2022-11-16,Orange,Green Street,1686.0
2022-11-16,Orange,Haymarket,2647.41
2022-11-16,Orange,Jackson Square,2599.0
2022-11-16,Orange,Malden Center,5398.0
2022-11-16,Orange,Massachusetts Avenue,2706.0
2022-11-16,Orange,North Station,6073.9800000000005
2022-11-16,Orange,Oak Grove,3138.0
2022-11-16,Orange,Roxbury Crossing,2642.0
2022-11-16,Orange,Ruggles,5964.0
2022-11-16,Orange,State Street,6409.8
2022-11-16,Orange,Stony Brook,1936.0
2022-11-16,Orange,Sullivan Square,4804.0
2022-11-16,Orange,Tufts Medical Center,3674.0
2022-11-16,Orange,Wellington,3282.0
2022-11-16,Red,Alewife,5099.0
2022-11-16,Red,Andrew,3811.0
2022-11-16,Red,Ashmont,4871.0
2022-11-16,Red,Braintree,2504.0
2022-11-16,Red,Broadway,3881.0
2022-11-16,Red,Central,8793.0
2022-11-16,Red,Charles/MGH,5734.0
2022-11-16,Red,Davis,5592.0
2022-11-16,Red,Downtown Crossing,3866.82
2022-11-16,Red,Fields Corner,2911.0
2022-11-16,Red,Harvard,9795.0
2022-11-16,Red,JFK/UMass,5511.0
2022-11-16,Red,Kendall/MIT,9493.0
2022-11-16,Red,North Quincy,3042.0
2022-11-16,Red,Park Street,3579.2400000000002
2022-11-16,Red,Porter,4444.0
2022-11-16,Red,Quincy Adams,1627.0
2022-11-16,Red,Quincy Center,3899.0
2022-11-16,Red,Savin Hill,1212.0
2022-11-16,Red,Shawmut,1419.0
2022-11-16,Red,South Station,8211.0
2022-11-16,Red,Wollaston,1752.0
2022-11-17,Blue,Airport,5547.0
2022-11-17,Blue,Aquarium,1524.0
2022-11-17,Blue,Beachmont,2595.0
2022-11-17,Blue,Bowdoin,1450.0
2022-11-17,Blue,Government Center,515.1
2022-11-17,Blue,Maverick,8083.0
2022-11-17,Blue,Orient Heights,4512.0
2022-11-17,Blue,Revere Beach,2590.0
2022-11-17,Blue,State Street,737.1
2022-11-17,Blue,Suffolk Downs,588.0
2022-11-17,Blue,Wonderland,3687.0
2022-11-17,Blue,Wood Island,1537.0
2022-11-17,Green,Arlington,3550.0
2022-11-17,Green,Boylston,4211.0
2022-11-17,Green,Copley,8200.0
2022-11-17,Green,Government Center,4635.9
2022-11-17,Green,Haymarket,2775.85
2022-11-17,Green,Hynes Convention Center,5865.0
2022-11-17,Green,Kenmore,4300.0
2022-11-17,Green,Lechmere,733.0
2022-11-17,Green,North Station,3839.96
2022-11-17,Green,Park Street,5287.28
2022-11-17,Green,Prudential,2080.0
2022-11-17,Green,Riverside,784.0
2022-11-17,Green,Science Park,520.0
2022-11-17,Green,Symphony,1109.0
2022-11-17,Green,Union Square,466.0
2022-11-17,Orange,Assembly,2538.0
2022-11-17,Orange,Back Bay,6846.0
2022-11-17,Orange,Chinatown,2854.0
2022-11-17,Orange,Community College,2396.0
2022-11-17,Orange,Downtown Crossing,5496.82
2022-11-17,Orange,Forest Hills,6851.0
2022-11-17,Orange,Green Street,1804.0
2022-11-17,Orange,Haymarket,2889.15
2022-11-17,Orange,Jackson Square,2660.0
2022-11-17,Orange,Malden Center,5855.0
2022-11-17,Orange,Massachusetts Avenue,3031.0
2022-11-17,Orange,North Station,7454.04
2022-11-17,Orange,Oak Grove,3475.0
2022-11-17,Orange,Roxbury Crossing,2815.0
2022-11-17,Orange,Ruggles,5605.0
2022-11-17,Orange,State Street,6633.900000000001
2022-11-17,Orange,Stony Brook,2026.0
2022-11-17,Orange,Sullivan Square,5223.0
2022-11-17,Orange,Tufts Medical Center,3756.0
2022-11-17,Orange,Wellington,3516.0
2022-11-17,Red,Alewife,5334.0
2022-11-17,Red,Andrew,4021.0
2022-11-17,Red,Ashmont,5223.0
2022-11-17,Red,Braintree,2530.0
2022-11-17,Red,Broadway,4112.0
2022-11-17,Red,Central,9688.0
2022-11-17,Red,Charles/MGH,5905.0
2022-11-17,Red,Davis,6223.0
2022-11-17,Red,Downtown Crossing,5721.18
2022-11-17,Red,Fields Corner,3116.0
2022-11-17,Red,Harvard,10952.0
2022-11-17,Red,JFK/UMass,5715.0
2022-11-17,Red,Kendall/MIT,9980.0
2022-11-17,Red,North Quincy,3396.0
2022-11-17,Red,Park Street,3828.72
2022-11-17,Red,Porter,4439.0
2022-11-17,Red,Quincy Adams,1845.0
2022-11-17,Red,Quincy Center,3993.0
2022-11-17,Red,Savin Hill,1360.0
2022-11-17,Red,Shawmut,1473.0
2022-11-17,Red,South Station,8680.7
2022-11-17,Red,Wollaston,1883.0
2022-11-18,Blue,Airport,5987.0
2022-11-18,Blue,Aquarium,2245.0
2022-11-18,Blue,Beachmont,2479.0
2022-11-18,Blue,Bowdoin,1449.0
2022-11-18,Blue,Government Center,490.7
2022-11-18,Blue,Maverick,8817.0
2022-11-18,Blue,Orient Heights,3482.0
2022-11-18,Blue,Revere Beach,2534.0
2022-11-18,Blue,State Street,631.2
2022-11-18,Blue,Suffolk Downs,543.0
2022-11-18,Blue,Wonderland,3325.0
2022-11-18,Blue,Wood Island,1526.0
2022-11-18,Green,Arlington,3320.0
2022-11-18,Green,Boylston,4526.0
2022-11-18,Green,Copley,8617.0
2022-11-18,Green,Government Center,4416.3
2022-11-18,Green,Haymarket,3340.82
2022-11-18,Green,Hynes Convention Center,6558.0
2022-11-18,Green,Kenmore,5069.0
2022-11-18,Green,Lechmere,715.0
2022-11-18,Green,North Station,2804.32
2022-11-18,Green,Park Street,4891.14
2022-11-18,Green,Prudential,2283.0
2022-11-18,Green,Riverside,654.0
2022-11-18,Green,Science Park,501.0
2022-11-18,Green,Symphony,1222.0
2022-11-18,Green,Union Square,365.0
2022-11-18,Orange,Assembly,2349.0
2022-11-18,Orange,Back Bay,6353.0
2022-11-18,Orange,Chinatown,3167.0
2022-11-18,Orange,Community College,1725.0
2022-11-18,Orange,Downtown Crossing,4766.72
2022-11-18,Orange,Forest Hills,6317.0
2022-11-18,Orange,Green Street,1650.0
2022-11-18,Orange,Haymarket,3477.18
2022-11-18,Orange,Jackson Square,2540.0
2022-11-18,Orange,Malden Center,5409.0
2022-11-18,Orange,Massachusetts Avenue,3046.0
2022-11-18,Orange,North Station,5443.68
2022-11-18,Orange,Oak Grove,2698.0
2022-11-18,Orange,Roxbury Crossing,2909.0
2022-11-18,Orange,Ruggles,5265.0
2022-11-18,Orange,State Street,5680.8
2022-11-18,Orange,Stony Brook,1873.0
2022-11-18,Orange,Sullivan Square,4640.0
2022-11-18,Orange,Tufts Medical Center,3435.0
2022-11-18,Orange,Wellington,3065.0
2022-11-18,Red,Alewife,4567.0
2022-11-18,Red,Andrew,3630.0
2022-11-18,Red,Ashmont,4504.0
2022-11-18,Red,Braintree,2144.0
2022-11-18,Red,Broadway,3397.0
2022-11-18,Red,Central,9332.0
2022-11-18,Red,Charles/MGH,5515.0
2022-11-18,Red,Davis,5730.0
2022-11-18,Red,Downtown Crossing,4961.28
2022-11-18,Red,Fields Corner,2953.0
2022-11-18,Red,Harvard,12076.0
2022-11-18,Red,JFK/UMass,5125.0
2022-11-18,Red,Kendall/MIT,8340.0
2022-11-18,Red,North Quincy,2934.0
2022-11-18,Red,Park Street,3541.86
2022-11-18,Red,Porter,4596.0
2022-11-18,Red,Quincy Adams,1467.0
2022-11-18,Red,Quincy Center,3660.0
2022-11-18,Red,Savin Hill,1156.0
2022-11-18,Red,Shawmut,1366.0
2022-11-18,Red,South Station,7291.9
2022-11-18,Red,Wollaston,1555.0
2022-11-19,Blue,Airport,4587.0
2022-11-19,Blue,Aquarium,2360.0
2022-11-19,Blue,Beachmont,1824.0
2022-11-19,Blue,Bowdoin,723.0
2022-11-19,Blue,Government Center,418.6
2022-11-19,Blue,Maverick,6987.0
2022-11-19,Blue,Orient Heights,2513.0
2022-11-19,Blue,Revere Beach,1998.0
2022-11-19,Blue,State Street,403.1
2022-11-19,Blue,Suffolk Downs,380.0
2022-11-19,Blue,Wonderland,2431.0
2022-11-19,Blue,Wood Island,1202.0
2022-11-19,Green,Arlington,2718.0
2022-11-19,Green,Boylston,3939.0
2022-11-19,Green,Copley,8630.0
2022-11-19,Green,Government Center,3767.4
2022-11-19,Green,Haymarket,2974.79
2022-11-19,Green,Hynes Convention Center,6712.0
2022-11-19,Green,Kenmore,4772.0
2022-11-19,Green,Lechmere,499.0
2022-11-19,Green,North Station,2739.72
2022-11-19,Green,Park Street,4254.88
2022-11-19,Green,Prudential,2668.0
2022-11-19,Green,Riverside,688.0
2022-11-19,Green,Science Park,598.0
2022-11-19,Green,Symphony,1322.0
2022-11-19,Green,Union Square,408.0
2022-11-19,Orange,Assembly,2719.0
2022-11-19,Orange,Back Bay,5055.0
2022-11-19,Orange,Chinatown,2662.0
2022-11-19,Orange,Community College,1054.0
2022-11-19,Orange,Downtown Crossing,3622.57
2022-11-19,Orange,Forest Hills,3892.0
2022-11-19,Orange,Green Street,1161.0
2022-11-19,Orange,Haymarket,3096.21
2022-11-19,Orange,Jackson Square,1616.0
2022-11-19,Orange,Malden Center,3711.0
2022-11-19,Orange,Massachusetts Avenue,2552.0
2022-11-19,Orange,North Station,5318.28
2022-11-19,Orange,Oak Grove,1938.0
2022-11-19,Orange,Roxbury Crossing,1766.0
2022-11-19,Orange,Ruggles,2231.0
2022-11-19,Orange,State Street,3627.9
2022-11-19,Orange,Stony Brook,1473.0
2022-11-19,Orange,Sullivan Square,3546.0
2022-11-19,Orange,Tufts Medical Center,1783.0
2022-11-19,Orange,Wellington,2329.0
2022-11-19,Red,Alewife,3260.0
2022-11-19,Red,Andrew,2471.0
2022-11-19,Red,Ashmont,2500.0
2022-11-19,Red,Braintree,22.0
2022-11-19,Red,Broadway,2294.0
2022-11-19,Red,Central,7547.0
2022-11-19,Red,Charles/MGH,2717.0
2022-11-19,Red,Davis,4415.0
2022-11-19,Red,Downtown Crossing,3770.4300000000003
2022-11-19,Red,Fields Corner,1661.0
2022-11-19,Red,Harvard,12504.0
2022-11-19,Red,JFK/UMass,5402.0
2022-11-19,Red,Kendall/MIT,4326.0
2022-11-19,Red,North Quincy,66.0
2022-11-19,Red,Park Street,3081.12
2022-11-19,Red,Porter,3733.0
2022-11-19,Red,Quincy Adams,135.0
2022-11-19,Red,Quincy Center,123.0
2022-11-19,Red,Savin Hill,657.0
2022-11-19,Red,Shawmut,649.0
2022-11-19,Red,South Station,4721.5
2022-11-19,Red,Wollaston,77.0
2022-11-20,Blue,Airport,3598.0
2022-11-20,Blue,Aquarium,1575.0
2022-11-20,Blue,Beachmont,1322.0
2022-11-20,Blue,Bowdoin,480.0
2022-11-20,Blue,Government Center,229.1
2022-11-20,Blue,Maverick,4749.0
2022-11-20,Blue,Orient Heights,1695.0
2022-11-20,Blue,Revere Beach,1333.0
2022-11-20,Blue,State Street,265.9
2022-11-20,Blue,Suffolk Downs,213.0
2022-11-20,Blue,Wonderland,1671.0
2022-11-20,Blue,Wood Island,822.0
2022-11-20,Green,Arlington,2151.0
2022-11-20,Green,Boylston,2325.0
2022-11-20,Green,Copley,6040.0
2022-11-20,Green,Government Center,2061.9
2022-11-20,Green,Haymarket,1685.1100000000001
2022-11-20,Green,Hynes Convention Center,4850.0
2022-11-20,Green,Kenmore,2945.0
2022-11-20,Green,Lechmere,352.0
2022-11-20,Green,North Station,1319.54
2022-11-20,Green,Park Street,2835.04
2022-11-20,Green,Prudential,2074.0
2022-11-20,Green,Riverside,276.0
2022-11-20,Green,Science Park,440.0
2022-11-20,Green,Symphony,821.0
2022-11-20,Green,Union Square,125.0
2022-11-20,Orange,Assembly,1679.0
2022-11-20,Orange,Back Bay,3645.0
2022-11-20,Orange,Chinatown,1884.0
2022-11-20,Orange,Community College,644.0
2022-11-20,Orange,Downtown Crossing,2600.43
2022-11-20,Orange,Forest Hills,2530.0
2022-11-20,Orange,Green Street,722.0
2022-11-20,Orange,Haymarket,1753.8899999999999
2022-11-20,Orange,Jackson Square,1061.0
2022-11-20,Orange,Malden Center,2382.0
2022-11-20,Orange,Massachusetts Avenue,1442.0
2022-11-20,Orange,North Station,2561.46
2022-11-20,Orange,Oak Grove,900.0
2022-11-20,Orange,Roxbury Crossing,1142.0
2022-11-20,Orange,Ruggles,1593.0
2022-11-20,Orange,State Street,2393.1
2022-11-20,Orange,Stony Brook,942.0
2022-11-20,Orange,Sullivan Square,2120.0
2022-11-20,Orange,Tufts Medical Center,1476.0
2022-11-20,Orange,Wellington,1204.0
2022-11-20,Red,Alewife,1804.0
2022-11-20,Red,Andrew,1190.0
2022-11-20,Red,Ashmont,1732.0
2022-11-20,Red,Braintree,26.0
2022-11-20,Red,Broadway,1406.0
2022-11-20,Red,Central,5232.0
2022-11-20,Red,Charles/MGH,1684.0
2022-11-20,Red,Davis,2647.0
2022-11-20,Red,Downtown Crossing,2706.57
2022-11-20,Red,Fields Corner,1239.0
2022-11-20,Red,Harvard,7002.0
2022-11-20,Red,JFK/UMass,3355.0
2022-11-20,Red,Kendall/MIT,3152.0
2022-11-20,Red,North Quincy,37.0
2022-11-20,Red,Park Street,2052.96
2022-11-20,Red,Porter,2694.0
2022-11-20,Red,Quincy Adams,48.0
2022-11-20,Red,Quincy Center,57.0
2022-11-20,Red,Savin Hill,461.0
2022-11-20,Red,Shawmut,470.0
2022-11-20,Red,South Station,3548.2999999999997
2022-11-20,Red,Wollaston,34.0
2022-11-21,Blue,Airport,4907.0
2022-11-21,Blue,Aquarium,1945.0
2022-11-21,Blue,Beachmont,2455.0
2022-11-21,Blue,Bowdoin,1464.0
2022-11-21,Blue,Government Center,433.6
2022-11-21,Blue,Maverick,7848.0
2022-11-21,Blue,Orient Heights,3121.0
2022-11-21,Blue,Revere Beach,2356.0
2022-11-21,Blue,State Street,642.4
2022-11-21,Blue,Suffolk Downs,422.0
2022-11-21,Blue,Wonderland,3290.0
2022-11-21,Blue,Wood Island,1415.0
2022-11-21,Green,Arlington,2946.0
2022-11-21,Green,Boylston,2575.0
2022-11-21,Green,Copley,7126.0
2022-11-21,Green,Government Center,3902.4
2022-11-21,Green,Haymarket,2505.86
2022-11-21,Green,Hynes Convention Center,5057.0
2022-11-21,Green,Kenmore,3954.0
2022-11-21,Green,Lechmere,516.0
2022-11-21,Green,North Station,2604.06
2022-11-21,Green,Park Street,4264.16
2022-11-21,Green,Prudential,1933.0
2022-11-21,Green,Riverside,615.0
2022-11-21,Green,Science Park,526.0
2022-11-21,Green,Symphony,849.0
2022-11-21,Green,Union Square,287.0
2022-11-21,Orange,Assembly,2126.0
2022-11-21,Orange,Back Bay,5820.0
2022-11-21,Orange,Chinatown,2535.0
2022-11-21,Orange,Community College,1955.0
2022-11-21,Orange,Downtown Crossing,4547.2
2022-11-21,Orange,Forest Hills,5755.0
2022-11-21,Orange,Green Street,1578.0
2022-11-21,Orange,Haymarket,2608.14
2022-11-21,Orange,Jackson Square,2345.0
2022-11-21,Orange,Malden Center,4888.0
2022-11-21,Orange,Massachusetts Avenue,2713.0
2022-11-21,Orange,North Station,5054.94
2022-11-21,Orange,Oak Grove,2687.0
2022-11-21,Orange,Roxbury Crossing,2389.0
2022-11-21,Orange,Ruggles,5120.0
2022-11-21,Orange,State Street,5781.6
2022-11-21,Orange,Stony Brook,1600.0
2022-11-21,Orange,Sullivan Square,4325.0
2022-11-21,Orange,Tufts Medical Center,3534.0
2022-11-21,Orange,Wellington,2910.0
2022-11-21,Red,Alewife,3966.0
2022-11-21,Red,Andrew,2648.0
2022-11-21,Red,Ashmont,4254.0
2022-11-21,Red,Braintree,2210.0
2022-11-21,Red,Broadway,2327.0
2022-11-21,Red,Central,8024.0
2022-11-21,Red,Charles/MGH,5370.0
2022-11-21,Red,Davis,4415.0
2022-11-21,Red,Downtown Crossing,4732.8
2022-11-21,Red,Fields Corner,2781.0
2022-11-21,Red,Harvard,9623.0
2022-11-21,Red,JFK/UMass,4694.0
2022-11-21,Red,Kendall/MIT,7800.0
2022-11-21,Red,North Quincy,2677.0
2022-11-21,Red,Park Street,3087.84
2022-11-21,Red,Porter,4054.0
2022-11-21,Red,Quincy Adams,1545.0
2022-11-21,Red,Quincy Center,3647.0
2022-11-21,Red,Savin Hill,1053.0
2022-11-21,Red,Shawmut,1240.0
2022-11-21,Red,South Station,6832.7
2022-11-21,Red,Wollaston,1540.0
2022-11-22,Blue,Airport,5608.0
2022-11-22,Blue,Aquarium,2161.0
2022-11-22,Blue,Beachmont,2558.0
2022-11-22,Blue,Bowdoin,1554.0
2022-11-22,Blue,Government Center,353.4
2022-11-22,Blue,Maverick,8046.0
2022-11-22,Blue,Orient Heights,3312.0
2022-11-22,Blue,Revere Beach,2529.0
2022-11-22,Blue,State Street,683.1
2022-11-22,Blue,Suffolk Downs,511.0
2022-11-22,Blue,Wonderland,3472.0
2022-11-22,Blue,Wood Island,1509.0
2022-11-22,Green,Arlington,2981.0
2022-11-22,Green,Boylston,3101.0
2022-11-22,Green,Copley,7421.0
2022-11-22,Green,Government Center,3180.6
2022-11-22,Green,Haymarket,2418.64
2022-11-22,Green,Hynes Convention Center,5063.0
2022-11-22,Green,Kenmore,4640.0
2022-11-22,Green,Lechmere,859.0
2022-11-22,Green,North Station,2783.2400000000002
2022-11-22,Green,Park Street,4686.98
2022-11-22,Green,Prudential,1937.0
2022-11-22,Green,Riverside,673.0
2022-11-22,Green,Science Park,505.0
2022-11-22,Green,Symphony,839.0
2022-11-22,Green,Union Square,160.0
2022-11-22,Orange,Assembly,2397.0
2022-11-22,Orange,Back Bay,6572.0
2022-11-22,Orange,Chinatown,2842.0
2022-11-22,Orange,Community College,2188.0
2022-11-22,Orange,Downtown Crossing,4876.48
2022-11-22,Orange,Forest Hills,6186.0
2022-11-22,Orange,Green Street,1625.0
2022-11-22,Orange,Haymarket,2517.36
2022-11-22,Orange,Jackson Square,2491.0
2022-11-22,Orange,Malden Center,5338.0
2022-11-22,Orange,Massachusetts Avenue,2833.0
2022-11-22,Orange,North Station,5402.76
2022-11-22,Orange,Oak Grove,2088.0
2022-11-22,Orange,Roxbury Crossing,2454.0
2022-11-22,Orange,Ruggles,5306.0
2022-11-22,Orange,State Street,6147.9
2022-11-22,Orange,Stony Brook,1768.0
2022-11-22,Orange,Sullivan Square,4487.0
2022-11-22,Orange,Tufts Medical Center,3424.0
2022-11-22,Orange,Wellington,3113.0
2022-11-22,Red,Alewife,4327.0
2022-11-22,Red,Andrew,2794.0
2022-11-22,Red,Ashmont,4766.0
2022-11-22,Red,Braintree,2337.0
2022-11-22,Red,Broadway,3203.0
2022-11-22,Red,Central,8637.0
2022-11-22,Red,Charles/MGH,5492.0
2022-11-22,Red,Davis,5248.0
2022-11-22,Red,Downtown Crossing,5075.52
2022-11-22,Red,Fields Corner,3014.0
2022-11-22,Red,Harvard,10525.0
2022-11-22,Red,JFK/UMass,4705.0
2022-11-22,Red,Kendall/MIT,8023.0
2022-11-22,Red,North Quincy,2969.0
2022-11-22,Red,Park Street,3394.02
2022-11-22,Red,Porter,4102.0
2022-11-22,Red,Quincy Adams,1684.0
2022-11-22,Red,Quincy Center,3841.0
2022-11-22,Red,Savin Hill,1121.0
2022-11-22,Red,Shawmut,1362.0
2022-11-22,Red,South Station,7404.6
2022-11-22,Red,Wollaston,1920.0
2022-11-23,Blue,Airport,5575.0
2022-11-23,Blue,Aquarium,1968.0
2022-11-23,Blue,Beachmont,2377.0
2022-11-23,Blue,Bowdoin,1383.0
2022-11-23,Blue,Government Center,346.8
2022-11-23,Blue,Maverick,7666.0
2022-11-23,Blue,Orient Heights,3087.0
2022-11-23,Blue,Revere Beach,2461.0
2022-11-23,Blue,State Street,551.3
2022-11-23,Blue,Suffolk Downs,486.0
2022-11-23,Blue,Wonderland,3026.0
2022-11-23,Blue,Wood Island,1374.0
2022-11-23,Green,Arlington,2491.0
2022-11-23,Green,Boylston,3137.0
2022-11-23,Green,Copley,6484.0
2022-11-23,Green,Government Center,3121.2
2022-11-23,Green,Haymarket,2416.68
2022-11-23,Green,Hynes Convention Center,4310.0
2022-11-23,Green,Kenmore,4598.0
2022-11-23,Green,Lechmere,524.0
2022-11-23,Green,North Station,3212.66
2022-11-23,Green,Park Street,3616.88
2022-11-23,Green,Prudential,1939.0
2022-11-23,Green,Riverside,673.0
2022-11-23,Green,Science Park,471.0
2022-11-23,Green,Symphony,668.0
2022-11-23,Green,Union Square,199.0
2022-11-23,Orange,Assembly,2713.0
2022-11-23,Orange,Back Bay,5573.0
2022-11-23,Orange,Chinatown,2990.0
2022-11-23,Orange,Community College,1717.0
2022-11-23,Orange,Downtown Crossing,4489.38
2022-11-23,Orange,Forest Hills,5509.0
2022-11-23,Orange,Green Street,1224.0
2022-11-23,Orange,Haymarket,2515.32
2022-11-23,Orange,Jackson Square,2147.0
2022-11-23,Orange,Malden Center,4841.0
2022-11-23,Orange,Massachusetts Avenue,2320.0
2022-11-23,Orange,North Station,6236.34
2022-11-23,Orange,Oak Grove,2509.0
2022-11-23,Orange,Roxbury Crossing,2145.0
2022-11-23,Orange,Ruggles,4090.0
2022-11-23,Orange,State Street,4961.7
2022-11-23,Orange,Stony Brook,1574.0
2022-11-23,Orange,Sullivan Square,4336.0
2022-11-23,Orange,Tufts Medical Center,3012.0
2022-11-23,Orange,Wellington,2881.0
2022-11-23,Red,Alewife,3591.0
2022-11-23,Red,Andrew,2978.0
2022-11-23,Red,Ashmont,4093.0
2022-11-23,Red,Braintree,2115.0
2022-11-23,Red,Broadway,2586.0
2022-11-23,Red,Central,7349.0
2022-11-23,Red,Charles/MGH,4683.0
2022-11-23,Red,Davis,4380.0
2022-11-23,Red,Downtown Crossing,4672.62
2022-11-23,Red,Fields Corner,2659.0
2022-11-23,Red,Harvard,8525.0
2022-11-23,Red,JFK/UMass,3345.0
2022-11-23,Red,Kendall/MIT,5441.0
2022-11-23,Red,North Quincy,2452.0
2022-11-23,Red,Park Street,2619.12
2022-11-23,Red,Porter,3201.0
2022-11-23,Red,Quincy Adams,1535.0
2022-11-23,Red,Quincy Center,3367.0
2022-11-23,Red,Savin Hill,924.0
2022-11-23,Red,Shawmut,1149.0
